workerid,exptid,trial_type,trial_num,condition,kind_type,kind_label,feature_label,response,n_correct,pass,pass_sound
1eaec71e9a6498388f714621dc684fed,1,id,2,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
1eaec71e9a6498388f714621dc684fed,1,id,3,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
1eaec71e9a6498388f714621dc684fed,1,response,1,3accidental,artifact,Blicket,squeaks,0.88,3,TRUE,TRUE
1eaec71e9a6498388f714621dc684fed,1,response,2,3accidental,flower,Dax,has a black center,0.73,3,TRUE,TRUE
1eaec71e9a6498388f714621dc684fed,1,response,3,3accidental,bird,Fep,has white wings,0.8,3,TRUE,TRUE
1ebe8e76628a27a9cccbca2b8169b6c8,1,id,1,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
1ebe8e76628a27a9cccbca2b8169b6c8,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
1ebe8e76628a27a9cccbca2b8169b6c8,1,id,3,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
1ebe8e76628a27a9cccbca2b8169b6c8,1,response,1,2accidental,artifact,Blicket,squeaks,0.5,3,TRUE,TRUE
1ebe8e76628a27a9cccbca2b8169b6c8,1,response,2,2accidental,bird,Fep,has white wings,0.51,3,TRUE,TRUE
1ebe8e76628a27a9cccbca2b8169b6c8,1,response,3,2accidental,flower,Dax,has a black center,0.51,3,TRUE,TRUE
1f28a7cf89714d261c716240ba471f48,1,id,1,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
1f28a7cf89714d261c716240ba471f48,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
1f28a7cf89714d261c716240ba471f48,1,id,3,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
1f28a7cf89714d261c716240ba471f48,1,response,1,2accidental,artifact,Blicket,squeaks,0.76,3,TRUE,TRUE
1f28a7cf89714d261c716240ba471f48,1,response,2,2accidental,bird,Fep,has white wings,0.84,3,TRUE,TRUE
1f28a7cf89714d261c716240ba471f48,1,response,3,2accidental,flower,Dax,has a black center,0.79,3,TRUE,TRUE
1fa68b0e7666f022dae6304d9dec4bb9,1,id,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
1fa68b0e7666f022dae6304d9dec4bb9,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
1fa68b0e7666f022dae6304d9dec4bb9,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
1fa68b0e7666f022dae6304d9dec4bb9,1,response,1,generic,bird,Fep,has white wings,0.89,3,TRUE,TRUE
1fa68b0e7666f022dae6304d9dec4bb9,1,response,2,generic,flower,Dax,has a black center,0.91,3,TRUE,TRUE
1fa68b0e7666f022dae6304d9dec4bb9,1,response,3,generic,artifact,Blicket,squeaks,0.87,3,TRUE,TRUE
1fb6284abaca3e766f0c4d4c77880445,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
1fb6284abaca3e766f0c4d4c77880445,1,id,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
1fb6284abaca3e766f0c4d4c77880445,1,id,3,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
1fb6284abaca3e766f0c4d4c77880445,1,response,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
1fb6284abaca3e766f0c4d4c77880445,1,response,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
1fb6284abaca3e766f0c4d4c77880445,1,response,3,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2167c1301eb705e7299c4bace1725a58,1,id,1,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
2167c1301eb705e7299c4bace1725a58,1,id,2,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
2167c1301eb705e7299c4bace1725a58,1,id,3,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2167c1301eb705e7299c4bace1725a58,1,response,1,4accidental,bird,Fep,has white wings,0.77,3,TRUE,TRUE
2167c1301eb705e7299c4bace1725a58,1,response,2,4accidental,flower,Dax,has a black center,0.76,3,TRUE,TRUE
2167c1301eb705e7299c4bace1725a58,1,response,3,4accidental,artifact,Blicket,squeaks,0.34,3,TRUE,TRUE
217cc311b7bcd4e78985d393e50ed645,1,id,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
217cc311b7bcd4e78985d393e50ed645,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
217cc311b7bcd4e78985d393e50ed645,1,id,3,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
217cc311b7bcd4e78985d393e50ed645,1,response,1,generic,artifact,Blicket,squeaks,0.89,3,TRUE,TRUE
217cc311b7bcd4e78985d393e50ed645,1,response,2,generic,flower,Dax,has a black center,0.93,3,TRUE,TRUE
217cc311b7bcd4e78985d393e50ed645,1,response,3,generic,bird,Fep,has white wings,0.91,3,TRUE,TRUE
219172aef827570aedc64fb58f7cc72d,1,id,1,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
219172aef827570aedc64fb58f7cc72d,1,id,2,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
219172aef827570aedc64fb58f7cc72d,1,id,3,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
219172aef827570aedc64fb58f7cc72d,1,response,1,2pedagogical,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
219172aef827570aedc64fb58f7cc72d,1,response,2,2pedagogical,flower,Dax,has a black center,0.96,3,TRUE,TRUE
219172aef827570aedc64fb58f7cc72d,1,response,3,2pedagogical,bird,Fep,has white wings,0.96,3,TRUE,TRUE
22cf1cee27a1591a7b9d484804eae4a7,1,id,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
22cf1cee27a1591a7b9d484804eae4a7,1,id,2,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
22cf1cee27a1591a7b9d484804eae4a7,1,id,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
22cf1cee27a1591a7b9d484804eae4a7,1,response,1,3pedagogical,artifact,Blicket,squeaks,0.88,3,TRUE,TRUE
22cf1cee27a1591a7b9d484804eae4a7,1,response,2,3pedagogical,flower,Dax,has a black center,0.89,3,TRUE,TRUE
22cf1cee27a1591a7b9d484804eae4a7,1,response,3,3pedagogical,bird,Fep,has white wings,0.94,3,TRUE,TRUE
24f7f707f133624d3330d15271721c9a,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
24f7f707f133624d3330d15271721c9a,1,id,2,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
24f7f707f133624d3330d15271721c9a,1,id,3,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
24f7f707f133624d3330d15271721c9a,1,response,1,accidental,artifact,Blicket,squeaks,0.62,3,TRUE,TRUE
24f7f707f133624d3330d15271721c9a,1,response,2,accidental,flower,Dax,has a black center,0.51,3,TRUE,TRUE
24f7f707f133624d3330d15271721c9a,1,response,3,accidental,bird,Fep,has white wings,0.6,3,TRUE,TRUE
25e0cc9a787be8a6e8fd9e9de2657cbd,1,id,1,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
25e0cc9a787be8a6e8fd9e9de2657cbd,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
25e0cc9a787be8a6e8fd9e9de2657cbd,1,id,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
25e0cc9a787be8a6e8fd9e9de2657cbd,1,response,1,2pedagogical,bird,Fep,has white wings,0.98,3,TRUE,TRUE
25e0cc9a787be8a6e8fd9e9de2657cbd,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
25e0cc9a787be8a6e8fd9e9de2657cbd,1,response,3,2pedagogical,flower,Dax,has a black center,0.98,3,TRUE,TRUE
272e5dfe785192fa4db4f305fe20fea6,1,id,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
272e5dfe785192fa4db4f305fe20fea6,1,id,2,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
272e5dfe785192fa4db4f305fe20fea6,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
272e5dfe785192fa4db4f305fe20fea6,1,response,1,4pedagogical,bird,Fep,has white wings,0.66,3,TRUE,TRUE
272e5dfe785192fa4db4f305fe20fea6,1,response,2,4pedagogical,artifact,Blicket,squeaks,0.68,3,TRUE,TRUE
272e5dfe785192fa4db4f305fe20fea6,1,response,3,4pedagogical,flower,Dax,has a black center,0.7,3,TRUE,TRUE
2745d0eddd47597485a3c45bfa00441f,1,id,1,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2745d0eddd47597485a3c45bfa00441f,1,id,2,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
2745d0eddd47597485a3c45bfa00441f,1,id,3,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
2745d0eddd47597485a3c45bfa00441f,1,response,1,2accidental,artifact,Blicket,squeaks,0.27,3,TRUE,TRUE
2745d0eddd47597485a3c45bfa00441f,1,response,2,2accidental,flower,Dax,has a black center,0.69,3,TRUE,TRUE
2745d0eddd47597485a3c45bfa00441f,1,response,3,2accidental,bird,Fep,has white wings,0.21,3,TRUE,TRUE
28f7c07b9f7aba654ae0f7ed872873f1,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
28f7c07b9f7aba654ae0f7ed872873f1,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
28f7c07b9f7aba654ae0f7ed872873f1,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
28f7c07b9f7aba654ae0f7ed872873f1,1,response,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
28f7c07b9f7aba654ae0f7ed872873f1,1,response,2,4pedagogical,bird,Fep,has white wings,0.97,3,TRUE,TRUE
28f7c07b9f7aba654ae0f7ed872873f1,1,response,3,4pedagogical,flower,Dax,has a black center,0.97,3,TRUE,TRUE
296893703f9382f247f38c1836f6d25d,1,id,1,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
296893703f9382f247f38c1836f6d25d,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
296893703f9382f247f38c1836f6d25d,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
296893703f9382f247f38c1836f6d25d,1,response,1,pedageneric,bird,Fep,has white wings,0.97,3,TRUE,TRUE
296893703f9382f247f38c1836f6d25d,1,response,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
296893703f9382f247f38c1836f6d25d,1,response,3,pedageneric,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
29a6929fdba0408762326f36329f3245,1,id,1,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
29a6929fdba0408762326f36329f3245,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
29a6929fdba0408762326f36329f3245,1,id,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
29a6929fdba0408762326f36329f3245,1,response,1,2pedagogical,bird,Fep,has white wings,0.91,3,TRUE,TRUE
29a6929fdba0408762326f36329f3245,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.9,3,TRUE,TRUE
29a6929fdba0408762326f36329f3245,1,response,3,2pedagogical,flower,Dax,has a black center,0.89,3,TRUE,TRUE
2a3a774bbe86a83be07c2ce6ecf01c9b,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2a3a774bbe86a83be07c2ce6ecf01c9b,1,id,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2a3a774bbe86a83be07c2ce6ecf01c9b,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2a3a774bbe86a83be07c2ce6ecf01c9b,1,response,1,pedagogical,flower,Dax,has a black center,0.95,3,TRUE,TRUE
2a3a774bbe86a83be07c2ce6ecf01c9b,1,response,2,pedagogical,artifact,Blicket,squeaks,0.59,3,TRUE,TRUE
2a3a774bbe86a83be07c2ce6ecf01c9b,1,response,3,pedagogical,bird,Fep,has white wings,0.49,3,TRUE,TRUE
2ad3af793be20cf4db647ef849800343,1,id,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2ad3af793be20cf4db647ef849800343,1,id,2,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2ad3af793be20cf4db647ef849800343,1,id,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2ad3af793be20cf4db647ef849800343,1,response,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2ad3af793be20cf4db647ef849800343,1,response,2,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2ad3af793be20cf4db647ef849800343,1,response,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2b1dd1f62decbaa6cfa967ae9652a41d,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2b1dd1f62decbaa6cfa967ae9652a41d,1,id,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2b1dd1f62decbaa6cfa967ae9652a41d,1,id,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2b1dd1f62decbaa6cfa967ae9652a41d,1,response,1,pedagogical,flower,Dax,has a black center,0.49,3,TRUE,TRUE
2b1dd1f62decbaa6cfa967ae9652a41d,1,response,2,pedagogical,bird,Fep,has white wings,0.49,3,TRUE,TRUE
2b1dd1f62decbaa6cfa967ae9652a41d,1,response,3,pedagogical,artifact,Blicket,squeaks,0.5,3,TRUE,TRUE
2b26541720a23fd2792ff886618bfbd8,1,id,1,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2b26541720a23fd2792ff886618bfbd8,1,id,2,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
2b26541720a23fd2792ff886618bfbd8,1,id,3,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
2b26541720a23fd2792ff886618bfbd8,1,response,1,3accidental,artifact,Blicket,squeaks,0.77,3,TRUE,TRUE
2b26541720a23fd2792ff886618bfbd8,1,response,2,3accidental,flower,Dax,has a black center,0.79,3,TRUE,TRUE
2b26541720a23fd2792ff886618bfbd8,1,response,3,3accidental,bird,Fep,has white wings,0.8,3,TRUE,TRUE
2c16eb7589844c3badcc5d814fa80b47,1,id,1,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2c16eb7589844c3badcc5d814fa80b47,1,id,2,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2c16eb7589844c3badcc5d814fa80b47,1,id,3,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2c16eb7589844c3badcc5d814fa80b47,1,response,1,3pedagogical,bird,Fep,has white wings,0.97,3,TRUE,TRUE
2c16eb7589844c3badcc5d814fa80b47,1,response,2,3pedagogical,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
2c16eb7589844c3badcc5d814fa80b47,1,response,3,3pedagogical,flower,Dax,has a black center,0.99,3,TRUE,TRUE
2c423fc090f0d8a2b9d8fdd92f1ae72f,1,id,1,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
2c423fc090f0d8a2b9d8fdd92f1ae72f,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
2c423fc090f0d8a2b9d8fdd92f1ae72f,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2c423fc090f0d8a2b9d8fdd92f1ae72f,1,response,1,pedageneric,bird,Fep,has white wings,0.84,3,TRUE,TRUE
2c423fc090f0d8a2b9d8fdd92f1ae72f,1,response,2,pedageneric,flower,Dax,has a black center,0.88,3,TRUE,TRUE
2c423fc090f0d8a2b9d8fdd92f1ae72f,1,response,3,pedageneric,artifact,Blicket,squeaks,0.89,3,TRUE,TRUE
2d801498c1be4decd7f8a17345c8ef45,1,id,1,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2d801498c1be4decd7f8a17345c8ef45,1,id,2,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2d801498c1be4decd7f8a17345c8ef45,1,id,3,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2d801498c1be4decd7f8a17345c8ef45,1,response,1,2pedagogical,artifact,Blicket,squeaks,0.92,3,TRUE,TRUE
2d801498c1be4decd7f8a17345c8ef45,1,response,2,2pedagogical,flower,Dax,has a black center,0.97,3,TRUE,TRUE
2d801498c1be4decd7f8a17345c8ef45,1,response,3,2pedagogical,bird,Fep,has white wings,0.96,3,TRUE,TRUE
2ea95584cbc0805a37a7b5c5e06b2576,1,id,1,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2ea95584cbc0805a37a7b5c5e06b2576,1,id,2,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
2ea95584cbc0805a37a7b5c5e06b2576,1,id,3,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
2ea95584cbc0805a37a7b5c5e06b2576,1,response,1,4accidental,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
2ea95584cbc0805a37a7b5c5e06b2576,1,response,2,4accidental,bird,Fep,has white wings,0.08,3,TRUE,TRUE
2ea95584cbc0805a37a7b5c5e06b2576,1,response,3,4accidental,flower,Dax,has a black center,0.85,3,TRUE,TRUE
2f0275f26c3ab7d50d55ab41ac35b29a,1,id,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2f0275f26c3ab7d50d55ab41ac35b29a,1,id,2,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2f0275f26c3ab7d50d55ab41ac35b29a,1,id,3,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2f0275f26c3ab7d50d55ab41ac35b29a,1,response,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2f0275f26c3ab7d50d55ab41ac35b29a,1,response,2,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
2f0275f26c3ab7d50d55ab41ac35b29a,1,response,3,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
2f6e9b13c43c91e8cb349e558a78e66c,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
2f6e9b13c43c91e8cb349e558a78e66c,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
2f6e9b13c43c91e8cb349e558a78e66c,1,id,3,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
2f6e9b13c43c91e8cb349e558a78e66c,1,response,1,pedageneric,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
2f6e9b13c43c91e8cb349e558a78e66c,1,response,2,pedageneric,bird,Fep,has white wings,0.94,3,TRUE,TRUE
2f6e9b13c43c91e8cb349e558a78e66c,1,response,3,pedageneric,flower,Dax,has a black center,0.93,3,TRUE,TRUE
30a504c37d88aee38188ee6a53d5bbae,1,id,1,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
30a504c37d88aee38188ee6a53d5bbae,1,id,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
30a504c37d88aee38188ee6a53d5bbae,1,id,3,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
30a504c37d88aee38188ee6a53d5bbae,1,response,1,pedagogical,artifact,Blicket,squeaks,0.85,3,TRUE,TRUE
30a504c37d88aee38188ee6a53d5bbae,1,response,2,pedagogical,bird,Fep,has white wings,0.83,3,TRUE,TRUE
30a504c37d88aee38188ee6a53d5bbae,1,response,3,pedagogical,flower,Dax,has a black center,0.89,3,TRUE,TRUE
30ab69b5b76c8ddaf18d417da682cf01,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
30ab69b5b76c8ddaf18d417da682cf01,1,id,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
30ab69b5b76c8ddaf18d417da682cf01,1,id,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
30ab69b5b76c8ddaf18d417da682cf01,1,response,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
30ab69b5b76c8ddaf18d417da682cf01,1,response,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
30ab69b5b76c8ddaf18d417da682cf01,1,response,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
322278ed2e01058dbbf88eab0d9bd8cd,1,id,1,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
322278ed2e01058dbbf88eab0d9bd8cd,1,id,2,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
322278ed2e01058dbbf88eab0d9bd8cd,1,id,3,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
322278ed2e01058dbbf88eab0d9bd8cd,1,response,1,2accidental,bird,Fep,has white wings,0.78,3,TRUE,TRUE
322278ed2e01058dbbf88eab0d9bd8cd,1,response,2,2accidental,artifact,Blicket,squeaks,0.94,3,TRUE,TRUE
322278ed2e01058dbbf88eab0d9bd8cd,1,response,3,2accidental,flower,Dax,has a black center,0.71,3,TRUE,TRUE
3264b4f1e9684cde03119b9284d1fbaf,1,id,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
3264b4f1e9684cde03119b9284d1fbaf,1,id,2,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
3264b4f1e9684cde03119b9284d1fbaf,1,id,3,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
3264b4f1e9684cde03119b9284d1fbaf,1,response,1,3pedagogical,artifact,Blicket,squeaks,0.96,3,TRUE,TRUE
3264b4f1e9684cde03119b9284d1fbaf,1,response,2,3pedagogical,bird,Fep,has white wings,0.94,3,TRUE,TRUE
3264b4f1e9684cde03119b9284d1fbaf,1,response,3,3pedagogical,flower,Dax,has a black center,0.99,3,TRUE,TRUE
327c5f70b91cd5c431ce81db11b8e7ab,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
327c5f70b91cd5c431ce81db11b8e7ab,1,id,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
327c5f70b91cd5c431ce81db11b8e7ab,1,id,3,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
327c5f70b91cd5c431ce81db11b8e7ab,1,response,1,4pedagogical,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
327c5f70b91cd5c431ce81db11b8e7ab,1,response,2,4pedagogical,flower,Dax,has a black center,0.98,3,TRUE,TRUE
327c5f70b91cd5c431ce81db11b8e7ab,1,response,3,4pedagogical,bird,Fep,has white wings,0.99,3,TRUE,TRUE
33ac6a1b465bc44bc9c6c923e796545d,1,id,1,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
33ac6a1b465bc44bc9c6c923e796545d,1,id,2,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
33ac6a1b465bc44bc9c6c923e796545d,1,id,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
33ac6a1b465bc44bc9c6c923e796545d,1,response,1,2pedagogical,artifact,Blicket,squeaks,0.5,3,TRUE,TRUE
33ac6a1b465bc44bc9c6c923e796545d,1,response,2,2pedagogical,bird,Fep,has white wings,0.77,3,TRUE,TRUE
33ac6a1b465bc44bc9c6c923e796545d,1,response,3,2pedagogical,flower,Dax,has a black center,0.37,3,TRUE,TRUE
34fc2707c7831a3d78e1f9199b8d93ac,1,id,1,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
34fc2707c7831a3d78e1f9199b8d93ac,1,id,2,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
34fc2707c7831a3d78e1f9199b8d93ac,1,id,3,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
34fc2707c7831a3d78e1f9199b8d93ac,1,response,1,2pedagogical,bird,Fep,has white wings,0.96,3,TRUE,TRUE
34fc2707c7831a3d78e1f9199b8d93ac,1,response,2,2pedagogical,flower,Dax,has a black center,0.95,3,TRUE,TRUE
34fc2707c7831a3d78e1f9199b8d93ac,1,response,3,2pedagogical,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
35b0964daefc6302cb824fcf0839fce7,1,id,1,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
35b0964daefc6302cb824fcf0839fce7,1,id,2,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
35b0964daefc6302cb824fcf0839fce7,1,id,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
35b0964daefc6302cb824fcf0839fce7,1,response,1,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
35b0964daefc6302cb824fcf0839fce7,1,response,2,3pedagogical,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
35b0964daefc6302cb824fcf0839fce7,1,response,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
3841cdf562c6a2a01ba58db0dc34864b,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
3841cdf562c6a2a01ba58db0dc34864b,1,id,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
3841cdf562c6a2a01ba58db0dc34864b,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
3841cdf562c6a2a01ba58db0dc34864b,1,response,1,pedagogical,flower,Dax,has a black center,0.72,3,TRUE,TRUE
3841cdf562c6a2a01ba58db0dc34864b,1,response,2,pedagogical,artifact,Blicket,squeaks,0.74,3,TRUE,TRUE
3841cdf562c6a2a01ba58db0dc34864b,1,response,3,pedagogical,bird,Fep,has white wings,0.64,3,TRUE,TRUE
38b7b1df45e0cd1503261ccbc03ce365,1,id,1,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
38b7b1df45e0cd1503261ccbc03ce365,1,id,2,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
38b7b1df45e0cd1503261ccbc03ce365,1,id,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
38b7b1df45e0cd1503261ccbc03ce365,1,response,1,pedagogical,bird,Fep,has white wings,0.7,3,TRUE,TRUE
38b7b1df45e0cd1503261ccbc03ce365,1,response,2,pedagogical,flower,Dax,has a black center,0.59,3,TRUE,TRUE
38b7b1df45e0cd1503261ccbc03ce365,1,response,3,pedagogical,artifact,Blicket,squeaks,0.7,3,TRUE,TRUE
39f64d978c0277f59f0a4341ec3113f8,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
39f64d978c0277f59f0a4341ec3113f8,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
39f64d978c0277f59f0a4341ec3113f8,1,id,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
39f64d978c0277f59f0a4341ec3113f8,1,response,1,pedageneric,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
39f64d978c0277f59f0a4341ec3113f8,1,response,2,pedageneric,flower,Dax,has a black center,0.97,3,TRUE,TRUE
39f64d978c0277f59f0a4341ec3113f8,1,response,3,pedageneric,bird,Fep,has white wings,0.98,3,TRUE,TRUE
3a3f39850dc2c6205962b460f087ece4,1,id,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
3a3f39850dc2c6205962b460f087ece4,1,id,2,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
3a3f39850dc2c6205962b460f087ece4,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
3a3f39850dc2c6205962b460f087ece4,1,response,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
